country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Mauritania,MRT,2018,2018,LM,56.67900485103132,46.28875,61.11113333,3.82,0,7.451784678654911,15.297867543004129,NA,1,3,0.391,0.173,0.217,0.235,0.172,0.422,0.277,0.545,-0.84,0.429,0.309,0.695,4403312,70,62.46666666666667,50.54375,23.433333333333337,25,Lower middle income,Sub-Saharan Africa,1,73.645,47.5295,51.213,38.36466666666666,31.5475,56.68960000000001,35.151,49.39042857142857,21.232,81.848,51.816,92.69628571428572,96.906,72.13383333333333,59.24919999999999,48.17981818181818,55.95124999999999,40,93.3334,50,0,0.388,0,0,0,0,NA,NA,1,0,2013,2024,1722.935289,Lower-Middle Income Countries
Mauritius,MUS,2018,2018,UM,69.77796109315523,73.29458333333334,82.22223333,8.22,1,9.362499979505325,14.050822177153758,NA,2,6,0.745,0.631,0.473,0.633,0.608,0.896,1.427,1.402,1.304,1.247,0.654,0.872,1265303,90,86.19999999999999,63.93124999999999,56.34166666666667,70,Upper middle income,Sub-Saharan Africa,1,97.868,68.08050000000001,78.28738461538462,89.891,46.192,71.1465,71.268,76.4224,52.69714285714285,65.339,94.411,74.96466666666667,91.3925,47.83833333333333,35.43533333333333,67.34277777777778,57.64879999999999,80,86.6667,80,1,0.739,0,0,0,0,NA,NA,0,1,2019,2024,11643.4606,Upper-Middle Income Countries
Malawi,MWI,2018,2018,L,53.45207385010823,55.66458333333334,77.7778,5.49,1,6.278902540462384,16.713807219582478,NA,2,5,0.527,0.445,0.337,0.403,0.304,0.449,0.974,0.738,1.282,1.028,0.775,0.818,18143215,90,61.23333333333334,68.33125,43.75833333333334,15,Low income,Sub-Saharan Africa,1,1.464,62.344,44.72978571428571,51.43266666666667,55.2275,55.16520000000001,41.799,66.74185714285714,17.28,30.3995,55.18075,97.59728571428572,99.075,NA,63.2928,60.92563636363638,52.5782,60,93.3334,80,1,0.527,0,0,0,0,NA,NA,0,0,NA,NA,533.2031737,Low Income Countries
Malaysia,MYS,2018,2018,UM,67.31929133986928,70.44416666666667,78.8889,6.88,1,9.296683375654125,17.266387644545087,41.2,1,3,0.441,0.316,0.277,0.338,0.332,0.416,0.469,0.54,0.224,0.545,0.459,0.638,31528033,86.6,84.03333333333333,74.23749999999998,57.35,50,Upper middle income,East Asia & Pacific,1,98.7355,48.59287500000001,79.86607142857143,84.95966666666668,51.9515,73.4542,68.35499999999999,78.61985714285713,75.58714285714284,46.735,73.03366666666668,71.27942857142857,76.104,64.45200000000001,30.8026,59.36544444444444,62.53400000000001,80,96.6667,60,0,0.445,0,0,1,0,2017,2019,0,0,NA,NA,10901.802,Upper-Middle Income Countries
Namibia,NAM,2018,2018,UM,65.28709005602244,52.18166666666666,53.33336667,6.25,1,8.577084958218848,14.710904464125443,NA,2,6,0.692,0.564,0.425,0.517,0.422,0.765,1.133,1.03,0.823,1.249,0.699,0.84,2448300,70,63.06666666666667,65.3,32.54166666666667,30,Upper middle income,Sub-Saharan Africa,1,60.605,46.178,46.29964285714285,82.0935,84.84550000000002,58.4942,44.54825,71.45857142857143,44.111,5.493,79.24066666666668,84.23016666666666,89.14866666666667,79.04866666666666,87.2092,68.52090000000001,78.35560000000001,30,70.0001,60,1,0.683,0,0,0,0,NA,NA,0,0,NA,NA,5308.608134,Upper-Middle Income Countries
Niger,NER,2018,2018,L,47.06877487148268,52.21583333333333,67.7778,3.76,0,6.3605561468058545,16.926481789306713,37.3,2,5,0.538,0.405,0.312,0.496,0.373,0.499,0.876,0.605,0.951,1.124,0.731,0.841,22442831,70,61.96666666666666,63.4875,35.62499999999999,30,Low income,Sub-Saharan Africa,1,11.4965,47.139125,36.85542857142857,3.20075,33.904,43.0574,13.97775,71.081,11.31314285714286,63.1655,38.85075,97.055,99.47533333333332,NA,76.6654,47.16081818181818,58.7025,40,93.3334,70,1,0.529,0,0,0,0,NA,NA,1,0,2016,2024,578.5680357,Low Income Countries
Nigeria,NGA,2018,2018,LM,54.51438441509472,53.240416666666675,63.33333333,4.44,0,7.629431336446931,19.09298565047069,35.1,2,5,0.556,0.396,0.374,0.404,0.329,0.44,0.958,0.71,0.927,1.129,0.906,0.891,195874685,76.6,62.4,54.86875,32.333333333333336,40,Lower middle income,Sub-Saharan Africa,1,41.875,57.81812499999999,27.7996923076923,37.08266666666667,36.63399999999999,57.161,28.1075,65.37157142857143,33.07685714285714,72.79599999999999,29.5,94.97942857142856,97.74366666666668,63.32383333333334,78.8658,36.30872727272727,68.30066666666666,30,80,80,1,0.556,0,0,0,0,NA,NA,0,0,NA,NA,2057.879446,Lower-Middle Income Countries
Nicaragua,NIC,2018,2018,LM,64.33528564425771,51.18083333333334,58.8889,3.63,0,7.618333404563117,15.681991216052154,NA,1,3,0.223,0.051,0.131,0.028,0.124,0.217,-0.748,0.038,-1.727,-0.847,0.141,0.257,6465502,90,60.03333333333334,49.7125,36.15833333333334,20,Lower middle income,Latin America & Caribbean,1,68.3005,50.035875,75.2315,73.40675,81.02000000000001,66.9504,59.34699999999999,66.68271428571428,25.468,23.662,65.76175,88.80300000000001,97.059,64.70416666666667,69.26660000000001,57.62580000000001,60.37480000000001,60,76.6667,40,0,0.223,0,0,0,0,NA,NA,1,0,2006,2024,2035.167501,Lower-Middle Income Countries
Netherlands,NLD,2018,2018,H,77.8591969266028,88.54958333333333,NA,8.89,1,10.895907071912005,16.66225685827024,28.1,3,9,0.881,0.834,0.632,0.813,0.804,0.971,1.791,1.632,2.077,1.475,0.923,0.946,17231624,100,98.5,71.13125,73.11666666666666,100,High income,Europe & Central Asia,1,99.2825,70.38250000000001,95.2749230769231,99.12833333333332,82.16825,86.9556,71.213,81.88514285714287,92.78871428571428,93.2175,95.96625,38.93128571428571,39.5425,51.59966666666667,69.108,90.4661818181818,65.696,NA,NA,NA,1,0.878,0,0,0,0,NA,NA,0,0,NA,NA,53955.077,High Income Countries
Norway,NOR,2018,2018,H,81.19598143180349,89.1625,NA,9.87,1,11.324096895936655,15.485463156760364,27.6,3,9,0.884,0.849,0.637,0.855,0.843,0.963,1.877,1.546,2.089,1.818,0.91,0.969,5311916,100,92.23333333333332,77.9125,75.66666666666667,100,High income,Europe & Central Asia,1,99.2095,59.80562500000001,97.02023076923078,98.15500000000002,88.18925,82.15740000000001,98.7035,82.048,91.11514285714286,99.859,97.64425,41.10628571428572,29.377,73.2095,61.63140000000001,90.886,90.2146,NA,NA,NA,1,0.882,0,0,0,0,NA,NA,0,0,NA,NA,82792.84271,High Income Countries
Nepal,NPL,2018,2018,L,63.7568295319264,53.21916666666666,74.44443333,5.18,1,7.072590191719127,17.151127524794965,NA,2,6,0.636,0.523,0.425,0.431,0.43,0.617,1.08,0.909,1.305,1.019,0.849,0.861,28095712,70,61.33333333333333,69.68749999999999,45.075,20,Lower middle income,South Asia,1,72.2245,60.76857142857143,56.93278571428573,86.126,26.13500000000001,68.1282,44.8855,68.92571428571429,33.87028571428571,80.2225,47.88125,92.89757142857142,97.27166666666666,NA,69.476,56.97472727272727,57.389,50,93.3333,80,1,0.632,0,0,0,0,NA,NA,0,0,NA,NA,1179.198432,Low Income Countries
New Zealand,NZL,2018,2018,H,76.29457956574674,83.50000000000001,NA,9.26,1,10.67425985113802,15.404868204564185,NA,3,9,0.897,0.844,0.701,0.771,0.798,0.967,1.778,1.599,1.68,1.624,0.883,0.959,4900600,100,91.63333333333333,71.5,64.36666666666667,90,High income,East Asia & Pacific,1,NA,56.442875,93.45264285714286,95.015,84.93674999999999,84.1738,83.99425,82.63914285714286,88.30614285714286,76.25,98.14425,43.28042857142857,69.278,54.44050000000001,48.1308,91.84509090909091,70.3836,NA,NA,NA,1,0.888,0,0,0,0,NA,NA,0,0,NA,NA,43228.69765,High Income Countries
Oman,OMN,2018,2018,H,63.56041801587301,49.93458333333333,NA,3.04,0,9.89856352739788,15.390248531130604,NA,0,0,0.177,0.14,0.123,0.069,0.188,0.715,-0.27,0.537,-0.191,-0.77,0.238,0.138,4829476,70,44.39999999999999,44.381249999999994,55.89166666666666,35,High income,Middle East & North Africa,1,NA,59.241875,83.25757142857141,88.5215,32.6215,37.8028,67.572,78.859,55.83857142857143,NA,65.42775,68.20528571428572,38.61266666666666,78.27466666666668,57.17333333333334,77.45400000000001,64.54375,NA,NA,NA,0,0.174,0,0,0,0,NA,NA,0,0,NA,NA,19901.76156,High Income Countries
Pakistan,PAK,2018,2018,LM,56.68582502105738,62.20791666666666,74.44446667,4.17,0,7.358409246402343,19.17317308345922,29.6,1,3,0.402,0.255,0.26,0.319,0.144,0.325,0.427,0.453,0.191,0.451,0.528,0.636,212228288,100,60.966666666666654,74.30624999999999,40.766666666666666,35,Lower middle income,South Asia,1,73.55199999999999,44.629,45.23923076923078,52.54775000000001,26.583,48.2014,54.69475,58.73399999999999,30.36171428571428,90.074,36.24225,88.18100000000001,96.5475,63.19966666666667,65.7462,44.96636363636364,44.1592,60,93.3334,70,0,0.395,0,0,0,0,NA,NA,1,0,2015,2024,1569.338146,Lower-Middle Income Countries
Panama,PAN,2018,2018,H,67.74398570155336,58.90833333333334,68.8889,7.05,1,9.689757514127972,15.245072241352007,49.2,2,6,0.733,0.543,0.453,0.607,0.484,0.851,1.173,1.299,0.644,1.05,0.9,0.81,4176868,80,62.79999999999999,66.82499999999999,64.91666666666667,20,High income,Latin America & Caribbean,1,93.3795,45.96400000000001,81.76885714285713,76.06800000000001,60.7895,73.0008,77.25575,70.26700000000001,45.43385714285715,19.4365,82.46549999999999,81.63157142857143,89.00166666666667,66.698,67.4428,63.17645454545455,57.868,40,86.6667,80,1,0.728,0,0,0,0,NA,NA,0,0,NA,NA,16151.32735,High Income Countries
Peru,PER,2018,2018,UM,70.48211017952633,68.27291666666666,83.33333333,6.6,1,8.850588014081389,17.28091093573177,42.4,2,6,0.81,0.7,0.61,0.613,0.526,0.889,1.493,1.333,1.645,1.368,0.926,0.925,31989265,90,85.76666666666665,78.63125,46.96666666666666,40,Upper middle income,Latin America & Caribbean,1,84.35300000000001,68.65912499999999,80.10021428571427,94.0055,66.423,76.6962,71.56675,69.30471428571428,42.47914285714286,41.295,63.61225,89.21428571428571,93.57766666666669,78.54833333333333,54.483,59.62009090909091,64.2576,90,100,60,1,0.807,0,0,0,0,NA,NA,1,0,2016,2024,6978.491215,Upper-Middle Income Countries
Philippines,PHL,2018,2018,LM,65.72859068627453,75.87958333333333,81.11113333,6.71,1,8.061016840337832,18.485076073588523,42.3,1,4,0.483,0.314,0.321,0.397,0.234,0.495,0.734,0.829,0.236,0.812,0.745,0.705,106651394,100,88.26666666666667,75.95625,80.175,35,Lower middle income,East Asia & Pacific,1,77.6585,64.623125,60.4252142857143,82.94174999999998,61.881,68.6362,57.15975,63.76771428571429,45.90642857142858,42.249,60.57025,90.86514285714286,95.392,75.90866666666666,56.6932,50.6985,62.0096,50,93.3334,100,0,0.482,-1,-1,0,0,NA,NA,1,0,2016,2024,3168.510366,Lower-Middle Income Countries
Papua New Guinea,PNG,2018,2018,LM,51.81644310493429,40.58500000000001,53.3333,6.03,1,7.850247080080502,15.96800783982446,NA,1,3,0.45,0.351,0.276,0.248,0.253,0.267,0.761,0.521,0.702,0.983,0.845,0.768,8606324,60,55.266666666666666,51.075,16.583333333333332,20,Lower middle income,East Asia & Pacific,1,29.98,40.41028571428571,42.1316923076923,51.90225,44.204,43.625,26.29875,75.9404,7.541571428571429,43.6875,51.18333333333334,96.631,94.85,72.77266666666667,62.20375,53.80033333333333,43.717,50,69.9999,40,0,0.453,0,0,0,0,NA,NA,0,0,NA,NA,2566.368337,Lower-Middle Income Countries
Poland,POL,2018,2018,H,79.84247408326966,88.22958333333332,82.22223333,6.67,1,9.658750788696908,17.452432023145967,30.2,2,6,0.688,0.518,0.45,0.474,0.602,0.942,1.114,1.415,0.714,0.741,0.917,0.691,37974750,100,95.09999999999998,72.98125,78.06666666666666,95,High income,Europe & Central Asia,1,98.8195,64.187375,87.32642857142858,96.416,70.039,80.2542,72.337,82.02,77.05257142857144,93.3845,92.339,66.85485714285714,78.31033333333333,67.51116666666667,91.012200000000007,80.30272727272728,59.1552,90,76.6667,80,1,0.697,0,0,0,0,NA,NA,1,0,2016,2021,15658.21203,High Income Countries
Portugal,PRT,2018,2018,H,78.68691258594347,85.95916666666668,NA,7.84,1,10.066504812521638,16.14608253877783,33.5,3,9,0.899,0.849,0.636,0.85,0.817,0.973,1.836,1.62,1.667,1.766,0.967,0.973,10283822,100,90.76666666666668,71.2375,67.79166666666667,100,High income,Europe & Central Asia,1,98.653,62.748375,92.14964285714288,94.83725,79.34325000000001,79.744,83.016,79.56228571428572,74.89542857142858,81.862,96.639,64.932,82.49333333333334,45.23016666666667,74.307,85.21118181818184,62.0536,NA,NA,NA,1,0.899,0,0,0,0,NA,NA,0,0,NA,NA,23541.14011,High Income Countries
Paraguay,PRY,2018,2018,UM,66.71627497034216,61.63541666666668,64.44443333,6.24,1,8.7416878161795335,15.755125073901077,46,2,6,0.584,0.416,0.366,0.353,0.238,0.635,0.824,0.9,0.415,0.799,0.736,0.744,6956069,90,63.06666666666667,76.84375,38.26666666666666,40,Upper middle income,Latin America & Caribbean,1,92.6795,72.079375,72.92646153846154,73.66675,64.50075,76.727,84.07725,68.62400000000001,38.94728571428572,23.9435,70.03250000000001,81.349,89.1645,NA,47.9276,49.51772727272728,61.2972,50,83.3333,60,1,0.584,0,0,0,0,NA,NA,0,0,NA,NA,6258.449916,Upper-Middle Income Countries
West Bank and Gaza,PSE,2018,2018,LM,NA,71.36791666666667,73.33333333,4.39,0,8.17817036885441,15.33482396172985,NA,1,3,0.273,0.184,0.182,0.25,0.259,0,0.347,-0.649,0.284,0.472,0.757,0.63,4569087,90,86.56666666666666,58.70625,61.56666666666667,60,Lower middle income,Middle East & North Africa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,70,0,0.266,0,0,0,0,NA,NA,0,0,NA,NA,3562.330943,Lower-Middle Income Countries
Qatar,QAT,2018,2018,H,61.43536000000001,47.52791666666667,NA,3.19,0,11.170996252945326,14.838566338677577,NA,0,0,0.042,0.09,0.019,0.093,0.119,0,-1.124,-1.477,-1.216,-0.789,0.177,0.112,2781682,80,28.633333333333333,47.40624999999999,56.60000000000001,25,High income,Middle East & North Africa,1,NA,66.0655,89.25342857142857,93.72725,55.886,52.91520000000001,66.58475,63.96733333333333,81.30957142857143,NA,64.54,41.02116666666667,0,78.8982,48.42633333333333,75.51016666666668,43.4255,NA,NA,NA,0,0.042,0,0,0,0,NA,NA,0,0,NA,NA,71039.84906,High Income Countries
Romania,ROU,2018,2018,UM,76.38362324929972,78.16916666666667,81.11113333,6.38,1,9.433664899713172,16.784589260004093,35.8,2,6,0.69,0.487,0.477,0.322,0.511,0.832,0.924,1.184,0.263,0.759,0.912,0.782,19473970,100,87.16666666666666,56.68749999999999,71.99166666666666,75,High income,Europe & Central Asia,1,98.1065,70.1465,81.05885714285715,87.47125000000001,54.0805,76.733,79.19800000000001,78.21242857142856,61.99042857142858,72.9975,89.28775,70.04471428571428,87.20566666666666,85.34260000000002,79.104,79.1541,48.3878,80,83.3334,80,1,0.689,0,0,0,1,2019,2020,0,0,NA,NA,12502.26241,Upper-Middle Income Countries
Russia,RUS,2018,2018,UM,72.32693717948717,76.53666666666668,83.33333333,2.94,0,9.32472989618029,18.78863682886313,35.3,1,3,0.263,0.109,0.152,0.141,0.201,0.341,-0.223,0.267,-0.863,-0.221,0.343,0.309,144477859,93.4,83.66666666666667,60.29999999999999,65.31666666666666,80,High income,Europe & Central Asia,1,98.667,58.54028571428571,78.82861538461538,95.6855,65.64775,74.458,63.65199999999999,73.50771428571429,70.52585714285713,76.85300000000001,91.00566666666668,74.94914285714286,69.723,54.886,65.4868,55.297,61.8446,90,80,80,0,0.266,0,0,0,0,NA,NA,0,0,NA,NA,11211.8877,Upper-Middle Income Countries
Rwanda,RWA,2018,2018,L,58.4377793357684,64.70625,65.55556667,3.35,0,6.648691141699789,16.325269888831816,NA,1,3,0.224,0.12,0.196,0.211,0.208,0.343,-0.266,0.163,-0.262,-0.461,0.078,0.221,12301969,90,72.43333333333332,70.85624999999999,45.24166666666666,45,Low income,Sub-Saharan Africa,1,20.3285,61.03487500000001,58.22442857142856,50.0795,72.56275,58.46420000000001,28.82375,72.43671428571427,28.595,34.9015,64.5425,94.40800000000002,98.89133333333332,NA,69.2062,64.71881818181818,57.7864,50,96.6667,50,0,0.225,0,0,0,0,NA,NA,0,0,NA,NA,771.773522,Low Income Countries
Saudi Arabia,SAU,2018,2018,H,57.73071166666666,53.125,NA,1.93,0,10.241245621763014,17.33309020206535,NA,0,0,0.015,0.045,0.026,0.044,0.109,0,-1.243,-1.53,-1.028,-1.059,0.055,0.09,33702757,60,60.73333333333333,45.9,68.99166666666666,30,High income,Middle East & North Africa,1,NA,57.370125,78.74600000000001,73.1475,38.51225,51.30959999999999,67.49100000000001,64.26216666666667,65.21585714285713,NA,57.01049999999999,52.26514285714286,32.406,63.79366666666667,45.9765,64.23416666666667,54.2202,NA,NA,NA,0,0.016,0,0,0,0,NA,NA,0,0,NA,NA,28036.02647,High Income Countries
Sudan,SDN,2018,2018,LM,50.87684327731092,42.74833333333334,71.1111,2.15,0,6.5944510319577505,17.548443547541066,NA,1,3,0.246,0.07,0.092,0.082,0.078,0.275,-0.41,0.198,-0.869,-0.602,0.238,0.256,41801532,53.400000000000006,57.93333333333332,62.775000000000006,24.633333333333336,15,Low income,Sub-Saharan Africa,1,58.28,25.497,51.35035714285714,31.80725,37.9025,31.7086,55.168,50.03185714285714,16.82914285714286,75.0325,40.1215,92.70942857142856,97.6255,63.1404,59.4836,40.92010000000001,37.2986,50,93.3333,70,0,0.238,0,0,0,0,NA,NA,0,1,2019,2024,731.0274658,Lower-Middle Income Countries
Senegal,SEN,2018,2018,LM,60.68082815126051,63.83041666666669,81.11113333,6.15,1,7.281080128943379,16.57895282865332,38.3,2,7,0.699,0.551,0.456,0.574,0.513,0.706,1.229,1.059,0.834,1.433,0.884,0.936,15854324,80,81.03333333333333,66.56875,51.55,40,Lower middle income,Sub-Saharan Africa,1,58.9385,60.749,56.75135714285715,29.5765,49.827,61.33380000000001,37.64225,75.48742857142857,29.66814285714286,59.132,68.297,94.607,97.29833333333336,68.32216666666667,64.5792,56.6254,62.739,80,93.3334,70,1,0.694,0,0,0,0,NA,NA,0,0,NA,NA,1452.556126,Lower-Middle Income Countries
Singapore,SGP,2018,2018,H,68.8341698046398,77.93166666666667,NA,6.38,1,11.110066517972069,15.54515984414268,NA,1,3,0.415,0.337,0.116,0.352,0.352,0.783,0.316,0.666,0.552,-0.011,0.446,0.386,5638676,100,100,42.974999999999994,71.68333333333334,75,High income,East Asia & Pacific,1,NA,73.4215,94.71269230769232,99.75,68.25875,64.256,71.01275,65.83042857142857,90.61471428571429,NA,96.75125,41.27542857142856,52.26333333333333,46.6506,35.34,85.5131,46.862,NA,NA,NA,0,0.411,0,0,0,0,NA,NA,0,0,NA,NA,66840.63734,High Income Countries
Solomon Islands,SLB,2018,2018,LM,NA,42.11333333333334,54.44446667,NA,NA,7.7311437189217775,13.389111863266496,NA,2,6,0.593,0.463,0.339,0.353,0.332,0.576,0.946,0.857,0.688,1.089,0.891,0.819,652856,60,60.43333333333334,53,17.133333333333333,20,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,73.3334,40,1,0.602,0,0,1,0,2007,2024,0,0,NA,NA,2278.206339,Lower-Middle Income Countries
Sierra Leone,SLE,2018,2018,L,54.85715797682709,53.58833333333334,55.55556667,4.66,0,6.740418338546321,15.850235682737225,35.7,2,5,0.538,0.378,0.363,0.483,0.346,0.5,0.917,0.761,0.377,1.267,0.866,0.829,7650149,90,65.23333333333332,64.225,28.483333333333334,20,Low income,Sub-Saharan Africa,1,31.672,51.75512500000001,36.1895,40.47425,36.1745,48.924,24.117,65.78842857142857,13.91714285714286,69.7005,49.833,97.80242857142856,99.34266666666667,79.47216666666667,63.436,53.65672727272727,70.31625000000001,30,86.6667,50,1,0.539,0,0,0,0,NA,NA,0,0,NA,NA,845.9145405,Low Income Countries
El Salvador,SLV,2018,2018,LM,67.83203508403362,69.27166666666666,85.55556667,5.96,1,8.338914541449718,15.675043933821176,38.6,2,6,0.643,0.445,0.406,0.419,0.303,0.641,0.967,0.97,0.493,0.999,0.836,0.801,6420740,90,79.93333333333332,75.675,50.74999999999999,50,Upper middle income,Latin America & Caribbean,1,91.212,52.55312500000001,80.11642857142856,80.99325,66.46475,74.42060000000001,72.93025,65.05014285714286,33.31628571428571,58.772,70.86225,87.46171428571428,93.95766666666668,42.57933333333333,58.441,54.25,69.7638,80,96.6667,80,1,0.635,0,0,0,0,NA,NA,1,0,2018,2024,4183.54621,Lower-Middle Income Countries
Somalia,SOM,2018,2018,L,44.35693705357144,19.67916666666667,26.66666667,NA,NA,6.233480493971262,16.52410894212003,NA,0,0,0.158,0.105,0.081,0.161,0.068,0,0.067,-0.746,0.25,0.088,0.513,0.521,15008225,16.6,36.03333333333333,45.7625,0,0,Low income,Sub-Saharan Africa,1,20.016,21.164,16.113,46.113,19.17725,46.75360000000001,44.224,60.99533333333334,8.307142857142859,NA,75.876,94.3382,99.92366666666668,51.44600000000001,55.26379999999999,25,25,10,50,20,0,0.156,0,0,0,0,NA,NA,0,0,NA,NA,509.5258024,Low Income Countries
Serbia,SRB,2018,2018,UM,77.2102779897186,75.28541666666668,86.66666667,6.41,1,8.930608169667519,15.758932471069352,35,1,3,0.359,0.286,0.238,0.243,0.306,0.377,0.43,0.527,0.399,0.362,0.812,0.405,6982604,100,67.36666666666666,72.54374999999999,61.516666666666666,75,Upper middle income,Europe & Central Asia,1,98.568,75.10775,83.27142857142856,96.009,58.65425,76.8696,72.64175,73.20085714285713,59.99400000000001,73.53,84.99666666666667,85.46633333333334,84.57566666666666,NA,65.4548,70.84654545454545,76.17779999999999,70,100,90,0,0.361,0,0,0,0,NA,NA,1,0,2010,2024,7559.861657,Upper-Middle Income Countries
South Sudan,SSD,2018,2018,L,38.2756943452381,25.035833333333336,42.22223333,NA,NA,NA,16.21121470472558,NA,0,0,0.157,0.049,0.058,0.05,0.03,0,-0.878,-0.847,-0.793,-1.046,0.058,0.123,10975924,20,8.433333333333334,45.9875,20.758333333333333,30,Low income,Sub-Saharan Africa,1,0,31.016,23.94914285714286,1.23175,53.569,41.3796,11.57625,51.07233333333333,1.290333333333334,32.901,28.488,95.44675,99.17,NA,68.3595,43.6532,29.30825,20,66.6667,40,0,0.153,0,0,0,0,NA,NA,0,0,NA,NA,NA,Low Income Countries
São Tomé & Príncipe,STP,2018,2018,LM,62.11717032967034,48.80500000000001,63.33333333,NA,NA,7.509663824638036,12.259765059726949,NA,2,6,0.674,0.549,0.42,0.507,0.475,0.829,1.092,1.186,0.946,0.929,0.715,0.811,211032,60,58.06666666666666,47.12500000000001,43.83333333333333,35,Lower middle income,Sub-Saharan Africa,1,46.3735,55.50485714285714,63.71653846153846,71.4335,42.343,49.93975,36.779,47.642,28.23183333333333,48.5335,77.18933333333332,95.93866666666668,98.34,81.15183333333334,75.94600000000001,78.25783333333334,58.67075,50,80,60,1,0.67,0,0,0,0,NA,NA,0,0,NA,NA,1825.599718,Lower-Middle Income Countries
