country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Spain,ESP,2012,2012,H,77.37318247487805,NA,NA,8.02,1,10.256129910217377,17.66081784721818,35.4,3,9,0.891,0.802,0.643,0.803,0.798,0.966,1.74,1.621,1.196,1.743,0.951,0.948,46773055,60,NA,58.62500000000001,NA,NA,High income,Europe & Central Asia,1,98.793,62.449625,92.52661538461538,92.00275,79.725,84.804,77.0605,73.62742857142857,77.12428571428572,76.99799999999999,97.643,61.32214285714286,80.92633333333333,56.62216666666668,65.1934,80.30645454545454,58.21939999999999,NA,NA,NA,1,0.892,0,0,0,0,NA,NA,0,0,NA,NA,28456.44382,High Income Countries
Estonia,EST,2012,2012,H,76.18255159791188,NA,NA,7.61,1,9.773846514089486,14.09518263589223,32.9,3,9,0.885,0.832,0.636,0.804,0.78,0.961,1.828,1.589,1.782,1.773,0.975,0.969,1322696,60,NA,59.575,NA,NA,High income,Europe & Central Asia,1,97.3455,65.427625,85.01935714285715,96.14075,68.63175,83.45719999999999,79.28475,75.2007142857143,74.98371428571429,75.207,97.727,43.20642857142857,63.73566666666667,82.60766666666667,78.54079999999999,81.62445454545455,46.963,NA,NA,NA,1,0.881,0,0,0,0,NA,NA,0,0,NA,NA,17568.2138,High Income Countries
Ethiopia,ETH,2012,2012,L,49.56694486607143,NA,65.55555556,3.72,0,6.113905676757588,18.34517005614519,NA,1,3,0.225,0.107,0.092,0.147,0.164,0.146,-0.46,-0.062,-0.865,-0.442,0.314,0.29,92726982,30,NA,68.19375000000001,NA,NA,Low income,Sub-Saharan Africa,1,23.714,52.80437499999999,37.80821428571429,19.97425,40.9405,36.0102,26.1945,63.92657142857143,24.14785714285714,78.53450000000001,51.02975,97.674,99.428,NA,57.22580000000001,38.3334,45.3252,40,86.66667,70,0,0.226,0,0,0,0,NA,NA,0,0,NA,NA,452.1010319,Low Income Countries
Finland,FIN,2012,2012,H,85.35939718125015,NA,NA,9.06,1,10.769572274083552,15.504493392658846,27.1,3,9,0.885,0.844,0.625,0.81,0.827,0.967,1.881,1.553,2.052,1.861,0.942,0.979,5413971,60,NA,62.931250000000006,NA,NA,High income,Europe & Central Asia,1,99.494,64.63600000000001,94.81992307692308,97.88866666666668,88.24674999999999,94.8418,89.01525,82.85614285714284,97.35571428571428,100,98.666,55.11871428571429,63.506,86.89550000000001,75.977,92.57109090909093,69.2212,NA,NA,NA,1,0.884,0,0,0,0,NA,NA,0,0,NA,NA,47551.67408,High Income Countries
Fiji,FJI,2012,2012,UM,66.45520284960136,NA,70,3.67,0,8.375952935884438,13.67055992759948,NA,0,0,0.138,0.107,0.084,0.14,0.152,0,-0.515,-0.863,-1.317,-0.148,0.311,0.241,865065,50,NA,62.349999999999994,NA,NA,Upper middle income,East Asia & Pacific,1,93.549,54.900125,72.90146153846155,70.78399999999999,51.21325,70.737,65.6385,66.8025,38.5865,50.8625,73.97149999999999,85.53333333333335,97.3375,63.641,33.24325,74.19442857142857,65.8426,50,80,80,0,0.137,0,0,0,0,NA,NA,0,0,NA,NA,4341.403387,Upper-Middle Income Countries
France,FRA,2012,2012,H,79.56181711866564,NA,NA,7.88,1,10.617994516023348,17.999997637258808,33.1,3,9,0.893,0.822,0.657,0.833,0.807,0.957,1.712,1.527,1.355,1.741,0.901,0.973,65659814,60,NA,49.13125,NA,NA,High income,Europe & Central Asia,1,99.799,76.47137500000001,92.00007142857145,99.07766666666669,75.46775,87.11640000000001,76.7,79.41957142857143,84.64171428571429,88.98750000000001,96.60225,54.70842857142856,78.16766666666666,57.74633333333333,66.973,77.76936363636365,60.9028,NA,NA,NA,1,0.891,0,0,0,0,NA,NA,0,0,NA,NA,40863.58144,High Income Countries
Gabon,GAB,2012,2012,UM,60.87096351540617,NA,36.66666667,3.56,0,9.137443376340483,14.374941757435725,NA,1,3,0.371,0.219,0.265,0.375,0.286,0.157,0.383,0.212,-0.438,0.968,0.813,0.763,1749677,40,NA,48.55625,NA,NA,Upper middle income,Sub-Saharan Africa,1,87.6925,55.671375,44.30714285714286,53.92466666666667,52.83325,60.7116,76.04175000000001,57.62528571428572,15.76614285714286,42.3585,71.66066666666667,85.46883333333335,80.72033333333333,68.87533333333334,81.9942,44.3082,54.8466,30,60,20,0,0.367,0,0,0,0,NA,NA,0,0,NA,NA,9296.965879,Upper-Middle Income Countries
United Kingdom,GBR,2012,2012,H,79.6434604214413,NA,NA,8.21,1,10.65719677648393,17.969698495732928,33.1,3,9,0.868,0.805,0.641,0.75,0.746,0.934,1.715,1.483,1.698,1.629,0.936,0.963,63700215,60,NA,58.7125,NA,NA,High income,Europe & Central Asia,1,99.8025,69.147875,91.515,96.75033333333334,74.10849999999999,91.0812,69.738,77.83342857142857,86.46100000000001,74.92500000000001,97.27375,50.41228571428572,72.75733333333334,71.91516666666666,85.6242,86.02845454545454,58.56480000000001,NA,NA,NA,1,0.867,0,0,0,0,NA,NA,0,0,NA,NA,42497.3405,High Income Countries
Georgia,GEO,2012,2012,LM,70.33901402470077,NA,94.44444444,5.53,1,8.41863070206211,15.13161686937046,39,2,5,0.514,0.356,0.334,0.363,0.428,0.505,0.742,0.723,0.318,0.906,0.759,0.719,3728874,50,NA,55.675,NA,NA,Upper middle income,Europe & Central Asia,1,71.73,55.46787500000001,71.32592857142858,98.28533333333333,51.33949999999999,72.5342,76.44975,63.83328571428572,33.74442857142857,57.1155,88.95666666666666,86.44928571428571,91.04766666666669,67.9114,70.3158,78.75181818181818,60.5048,90,93.33333,100,1,0.517,0,0,1,0,2012,2016,0,0,NA,NA,4530.695334,Lower-Middle Income Countries
Ghana,GHA,2012,2012,LM,59.70776151005857,NA,58.88888889,6.02,1,7.341986151335727,17.073470702069145,42.4,3,8,0.769,0.658,0.397,0.692,0.56,0.807,1.468,1.235,1.114,1.594,0.791,0.931,25996454,40,NA,69.26249999999999,NA,NA,Lower middle income,Sub-Saharan Africa,1,47.32,64.754,47.20814285714285,67.43475000000001,43.0525,53.5434,43.97499999999999,74.28128571428572,29.879,41.9515,61.386,95.32014285714286,96.24,43.72733333333334,74.82239999999999,69.34109090909091,60.79540000000001,50,86.66667,40,1,0.776,0,0,1,0,1992,2017,0,0,NA,NA,1543.775242,Lower-Middle Income Countries
Guinea,GIN,2012,2012,L,51.26692135854343,NA,57.77777778,2.79,0,6.5501561612692045,16.18126123004213,33.7,1,3,0.315,0.114,0.223,0.135,0.183,0.249,0.16,0.373,-0.643,0.362,0.378,0.718,10652032,40,NA,44.03125000000001,NA,NA,Lower middle income,Sub-Saharan Africa,1,33.194,56.125625,24.34721428571428,23.822,27.2355,48.2368,15.66475,65.70114285714286,12.89771428571429,77.7365,59.48533333333334,96.2058,98.69866666666668,63.10016666666667,73.197,45.7057,50.18375,30,93.33333,50,0,0.313,0,0,1,0,2010,2014,0,0,NA,NA,699.3533772,Low Income Countries
Gambia,GMB,2012,2012,L,51.7233012605042,NA,67.77777778,3.31,0,6.540422833083681,14.460003065175492,NA,1,3,0.246,0.114,0.143,0.071,0.176,0.198,-0.372,0.105,-0.661,-0.598,0.504,0.217,1905020,40,NA,60.02499999999999,NA,NA,Low income,Sub-Saharan Africa,1,32.007,45.764,40.84571428571428,26.8335,24.3045,60.855,28.78125,62.882428571428584,16.32842857142857,35.074,62.11066666666667,96.7315,99.15433333333334,63.69674999999999,82.6626,44.61969999999999,56.64475,50,83.33333,70,0,0.243,0,0,0,0,NA,NA,0,0,NA,NA,692.5793616,Low Income Countries
Guinea-Bissau,GNB,2012,2012,L,44.44687222581341,NA,51.11111111,1.43,0,6.454351747817572,14.288622476469952,NA,1,3,0.329,0.181,0.158,0.206,0.193,0.127,0.317,0.533,-0.204,0.39,0.66,0.629,1604981,20,NA,41.275,NA,NA,Low income,Sub-Saharan Africa,1,24.495,46.17142857142858,25.15692307692307,21.12775,35.66775,34.96175,3.81575,70.38566666666667,15.35142857142857,17.324,41.213,94.4795,99.6225,71.4846,60.05766666666667,54.14371428571428,40.1384,30,73.33333,50,0,0.326,0,0,0,0,NA,NA,1,0,2012,2013,635.4616533,Low Income Countries
Greece,GRC,2012,2012,H,75.38261162464987,NA,NA,7.65,1,9.9815750908804,16.217489390761617,36.3,3,9,0.901,0.814,0.621,0.831,0.808,0.961,1.778,1.604,1.349,1.795,0.869,0.96,11045011,60,NA,50.29375,NA,NA,High income,Europe & Central Asia,1,98.119,68.48075,87.50092857142859,97.69833333333334,57.69200000000001,90.0912,73.47775,66.251,61.05214285714286,74.168,95.44525000000002,61.47014285714285,74.77,58.8225,84.5568,74.152,57.75659999999999,NA,NA,NA,1,0.899,0,0,0,0,NA,NA,0,0,NA,NA,21624.34605,High Income Countries
Guatemala,GTM,2012,2012,LM,57.01419516806723,NA,82.22222222,5.88,1,8.097614836209369,16.508916858628297,NA,2,6,0.582,0.396,0.341,0.373,0.237,0.609,0.842,0.852,0.576,0.879,0.827,0.76,14781942,40,NA,66.175,NA,NA,Upper middle income,Latin America & Caribbean,1,68.9605,40.198125,67.87521428571428,73.45450000000001,41.887,67.431,52.62925,65.99228571428571,22.85528571428572,11.831,60.2955,90.30685714285714,96.517,59.9595,51.323,42.7437,54.9816,60,96.66667,90,1,0.578,0,0,0,0,NA,NA,0,0,NA,NA,3286.619593,Lower-Middle Income Countries
Guyana,GUY,2012,2012,LM,66.16466347402597,NA,55.55555556,6.05,1,8.602342380760216,13.534986803510805,NA,2,6,0.584,0.381,0.355,0.349,0.406,0.643,0.785,0.889,-0.165,0.904,0.73,0.73,755388,20,NA,61.775000000000006,NA,NA,High income,Latin America & Caribbean,1,94.6115,56.84975,62.80564285714286,90.40425000000002,61.8045,67.6975,63.52775000000001,69.42775,21.3035,NA,81.98366666666665,87.31833333333334,58.1455,37.9762,92.25,57.81227272727272,54.7165,50,86.66667,30,1,0.579,0,0,0,0,NA,NA,0,0,NA,NA,5444.397519,Lower-Middle Income Countries
Honduras,HND,2012,2012,LM,59.01927325566589,NA,68.88888889,5.84,1,7.662013902606528,15.971993230165593,53.4,1,3,0.42,0.244,0.271,0.303,0.167,0.292,0.395,0.41,-0.37,0.722,0.931,0.677,8640692,50,NA,73.7625,NA,NA,Lower middle income,Latin America & Caribbean,1,56.004,51.505375,66.21321428571429,59.61925,59.49225,69.9054,54.44425,63.301,21.53728571428571,13.521,60.65450000000001,90.88571428571429,96.26433333333334,57.579,71.1864,45.59127272727273,65.6234,50,76.66667,80,0,0.416,0,0,0,0,NA,NA,0,0,NA,NA,2126.034747,Lower-Middle Income Countries
Croatia,HRV,2012,2012,H,77.1409456582633,NA,86.66666667,6.93,1,9.511087994675286,15.266552324653864,32.5,2,7,0.855,0.745,0.598,0.671,0.714,0.929,1.53,1.439,1.117,1.475,0.879,0.94,4267558,60,NA,53.46249999999999,NA,NA,High income,Europe & Central Asia,1,99.184,66.81875000000001,86.59971428571428,95.394,58.606,88.9204,79.93375,76.34042857142857,62.78757142857143,87.64500000000001,91.612,69.22042857142857,84.765,69.81183333333334,66.4004,71.54140000000001,55.8154,80,90,90,1,0.855,0,0,0,0,NA,NA,0,1,2013,2017,13508.6837,High Income Countries
Haiti,HTI,2012,2012,L,50.15774952890247,NA,38.88888889,3.96,0,7.2162644288018845,16.142878210722834,41.1,1,3,0.43,0.259,0.249,0.297,0.129,0.284,0.564,0.428,0.568,0.733,0.716,0.82,10250922,60,NA,48.25000000000001,NA,NA,Lower middle income,Latin America & Caribbean,1,38.2415,52.223,38.82492857142857,73.431,38.34175,50.8402,25.395,55.17342857142857,14.9565,47.251,41.6555,93.3982,98.45266666666669,59.59,41.127,39.58681818181818,44.19325,30,66.66667,20,0,0.427,0,0,0,0,NA,NA,1,0,2011,2024,1361.393966,Low Income Countries
Hungary,HUN,2012,2012,UM,78.63378505192722,NA,NA,6.96,1,9.471537537956804,16.110099970530726,30.8,2,6,0.773,0.619,0.547,0.479,0.612,0.922,1.176,1.37,0.685,0.941,0.61,0.848,9920362,60,NA,48.243750000000006,NA,NA,High income,Europe & Central Asia,1,98.4475,66.180375,80.0293076923077,94.698,61.76075,87.6188,75.52725000000001,78.46157142857143,60.89285714285715,92.5395,94.22275,71.25485714285713,84.77333333333334,NA,86.686,72.1179090909091,52.9298,NA,NA,NA,1,0.777,0,0,0,0,NA,NA,1,0,2006,2024,12984.83657,Upper-Middle Income Countries
Indonesia,IDN,2012,2012,LM,62.27656141456583,NA,83.33333333,6.76,1,8.197613775452188,19.330759074761197,37.1,2,6,0.696,0.545,0.46,0.637,0.452,0.796,1.291,1.285,0.845,1.275,0.729,0.857,248451714,60,NA,71.19375,NA,NA,Upper middle income,East Asia & Pacific,1,61.4575,59.44137499999999,59.73507142857142,94.08075,58.68325,63.96939999999999,51.84725000000001,69.55885714285714,28.47285714285714,50.0335,53.9035,88.274,92.54333333333334,59.597,43.2486,68.2007,55.6546,70,100,80,1,0.689,0,0,0,0,NA,NA,1,0,2009,2024,3632.27254,Lower-Middle Income Countries
India,IND,2012,2012,LM,56.2639399859944,NA,75.55555556,7.52,1,7.264955481448453,20.95895456187272,NA,2,6,0.676,0.539,0.446,0.612,0.417,0.743,1.224,1.2,1.116,1.053,0.655,0.877,1265780243,50,NA,58.80624999999999,NA,NA,Lower middle income,South Asia,1,60.4325,49.724875,54.05114285714286,78.9325,29.9645,51.9958,50.64125,68.11457142857144,38.30057142857142,38.4505,55.19725,84.4542857142857,95.1195,53.60133333333334,47.1896,49.4442,50.8726,80,66.66667,80,1,0.66,0,0,0,0,NA,NA,1,0,2000,2024,1429.321995,Lower-Middle Income Countries
Ireland,IRL,2012,2012,H,77.56928857123268,NA,NA,8.56,1,10.807943301465524,15.341465334566513,33.2,3,9,0.899,0.826,0.646,0.765,0.779,0.949,1.763,1.515,1.494,1.802,0.918,0.978,4599533,60,NA,47.87500000000001,NA,NA,High income,Europe & Central Asia,1,99.702,68.56525,92.12607692307692,98.287,71.28425,85.6074,70.875,77.55342857142857,79.87857142857142,84.15950000000001,96.13975,37.4495,62.40366666666667,67.90416666666667,75.6932,89.76454545454546,61.2846,NA,NA,NA,1,0.898,0,0,0,0,NA,NA,0,0,NA,NA,49411.73875,High Income Countries
"Iran, Islamic Rep.",IRN,2012,2012,UM,65.38151869747901,NA,70,1.98,0,9.001356226215952,18.14017129992301,34.4,1,3,0.158,0.113,0.04,0.176,0.163,0.237,-0.476,-0.039,0.11,-0.815,0.125,0.161,75539881,60,NA,66.725,NA,NA,Upper middle income,Middle East & North Africa,1,96.126,63.979375,73.8875,74.793,40.49075,54.3134,64.22375,66.77,33.68942857142857,64.218,68.58033333333334,81.25471428571429,73.8805,78.05816666666666,68.1654,61.3909,47.6646,50,80,80,0,0.159,0,0,0,0,NA,NA,0,0,NA,NA,8114.080998,Upper-Middle Income Countries
Iraq,IRQ,2012,2012,UM,59.82044201680673,NA,50,4.1,0,8.776104761419033,17.277803415279678,29.5,1,3,0.422,0.254,0.268,0.324,0.234,0.404,0.622,0.636,0.717,0.568,0.456,0.627,31890012,40,NA,63.2625,NA,NA,Upper middle income,Middle East & North Africa,1,97.367,44.118,57.73892857142858,59.27600000000001,32.48475,43.0226,61.68175,63.227833333333344,19.17214285714286,91.4955,45.73325,80.55914285714286,82.6805,65.0522,38.02775,67.57066666666667,67.7395,20,70,60,0,0.414,0,0,0,0,NA,NA,0,0,NA,NA,6477.596185,Upper-Middle Income Countries
Iceland,ISL,2012,2012,H,78.6831829131653,NA,NA,9.65,1,10.73629988556985,12.678311275300477,26.8,3,9,0.878,0.795,0.656,0.774,0.817,0.956,1.592,1.473,1.031,1.663,0.932,0.949,320716,40,NA,47.8875,NA,NA,High income,Europe & Central Asia,1,99.781,58.7585,95.88092857142858,97.61266666666666,88.88400000000001,73.47319999999999,99.144,71.0818,84.417,100,97.63725,44.20185714285714,60.626,65.7904,36.53925,96.64885714285712,67.1374,NA,NA,NA,1,0.877,0,0,0,0,NA,NA,0,0,NA,NA,45995.54788,High Income Countries
Israel,ISR,2012,2012,H,70.78354404761905,NA,NA,7.53,1,10.411406148588538,15.883701548871256,41.3,3,9,0.751,0.675,0.485,0.609,0.625,0.911,1.385,1.375,1.705,1.015,0.947,0.853,7910500,60,NA,40.31250000000001,NA,NA,High income,Middle East & North Africa,1,97.48,66.740875,93.32283333333334,94.725,67.11749999999999,68.85260000000001,69.97025,80.27183333333333,87.057,59.51600000000001,95.6485,61.47757142857142,67.568,38.4542,38.86819999999999,69.71528571428571,46.5346,NA,NA,NA,1,0.754,0,0,0,0,NA,NA,0,0,NA,NA,33236.57312,High Income Countries
Italy,ITA,2012,2012,H,76.89292008530686,NA,NA,7.74,1,10.469817859265962,17.902154160433454,35.2,3,8,0.87,0.793,0.687,0.817,0.803,0.926,1.753,1.429,1.605,1.854,0.958,0.95,59539717,60,NA,61.28750000000001,NA,NA,High income,Europe & Central Asia,1,97.6915,70.41362500000001,91.24478571428573,99.18025,61.81075,80.30940000000001,74.67150000000001,73.44614285714286,76.55857142857144,77.5925,92.06466666666668,62.51442857142857,77.48800000000001,62.57466666666667,79.3534,69.12245454545454,61.14299999999999,NA,NA,NA,1,0.869,0,0,0,0,NA,NA,0,0,NA,NA,35235.79891,High Income Countries
Jamaica,JAM,2012,2012,UM,67.35978314871403,NA,78.88888889,7.39,1,8.583136974460624,14.860063625330108,NA,2,6,0.79,0.669,0.523,0.647,0.6,0.823,1.378,1.274,1.018,1.391,0.95,0.912,2842128,40,NA,64.9875,NA,NA,Upper middle income,Latin America & Caribbean,1,91.323,56.674875,77.47507142857144,93.581,67.53099999999999,67.34420000000001,64.619,71.25342857142857,34.93257142857143,25.617,73.31566666666667,86.50814285714286,90.77866666666668,60.0932,51.38500000000001,63.58809090909092,69.09639999999999,70,86.66667,80,1,0.785,0,0,0,0,NA,NA,0,0,NA,NA,5340.833332,Upper-Middle Income Countries
Jordan,JOR,2012,2012,UM,66.32808121976063,NA,75.55555556,3.76,0,8.335552530999722,15.906134715476623,NA,0,0,0.247,0.219,0.106,0.224,0.199,0.37,0.36,0.406,0.54,0.325,0.383,0.563,8089963,60,NA,69.28125,NA,NA,Lower middle income,Middle East & North Africa,1,98.5225,51.493428571428574,78.05085714285714,64.7755,36.03100000000001,52.669,68.7565,55.625,35.384,77.049,57.13675,85.37885714285714,86.66133333333335,90.88125,50.29475,72.47545454545455,66.3922,80,76.66667,70,0,0.248,0,0,0,0,NA,NA,0,0,NA,NA,4169.504701,Upper-Middle Income Countries
Japan,JPN,2012,2012,H,77.9734757149713,NA,NA,8.08,1,10.802536097160052,18.664638175779704,32.5,3,9,0.847,0.77,0.561,0.761,0.769,0.929,1.588,1.457,1.694,1.403,0.654,0.923,127629000,60,NA,58.375,NA,NA,High income,East Asia & Pacific,1,99.4105,73.879875,92.99623076923078,98.39833333333333,55.00774999999999,82.512200000000007,70.65625,85.69014285714286,92.46228571428573,81.646,87.075,57.14242857142857,70.11933333333333,55.40166666666666,61.255,92.06209090909093,69.83399999999999,NA,NA,NA,1,0.85,0,0,0,0,NA,NA,0,0,NA,NA,49145.28043,High Income Countries
Kazakhstan,KAZ,2012,2012,UM,69.23196836080587,NA,94.44444444,2.95,0,9.394227090764817,16.636418500163337,28.2,1,3,0.234,0.114,0.076,0.1,0.186,0.226,-0.338,0.015,-0.752,-0.194,0.242,0.344,16792090,60,NA,71.11874999999999,NA,NA,Upper middle income,Europe & Central Asia,1,98.3995,49.53171428571429,69.14584615384616,96.69075,75.2765,70.2852,61.756,65.17085714285714,34.70528571428571,95.6075,76.54124999999999,72.73685714285715,56.38733333333334,NA,61.72580000000001,59.64090000000001,64.1102,90,93.33333,100,0,0.235,0,0,0,0,NA,NA,0,0,NA,NA,12018.79665,Upper-Middle Income Countries
Kenya,KEN,2012,2012,L,55.72455350140056,NA,57.77777778,4.71,0,7.15851817008326,17.607475995447572,NA,1,3,0.43,0.358,0.299,0.415,0.274,0.206,0.937,0.416,1.35,1.277,0.833,0.9,44343469,30,NA,63.006249999999994,NA,NA,Lower middle income,Sub-Saharan Africa,1,37.0595,56.35300000000001,40.83185714285714,71.532,54.25725,46.33000000000001,28.205,71.02857142857142,23.969,23.2395,59.38475,95.07671428571427,98.375,71.41166666666666,60.07100000000001,52.814,57.37860000000001,50,73.33333,50,0,0.432,0,0,1,0,2010,2014,0,0,NA,NA,1285.005362,Low Income Countries
Kyrgyz Republic,KGZ,2012,2012,L,70.88684002976191,NA,84.44444444,4.69,0,7.063580938390418,15.539562044168251,27.4,1,4,0.467,0.322,0.296,0.38,0.316,0.371,0.584,0.42,0.681,0.773,0.62,0.775,5607200,60,NA,71.78125,NA,NA,Lower middle income,Europe & Central Asia,1,84.3135,58.114,66.90735714285715,78.66575,64.389,65.6408,74.7675,64.28557142857143,21.248,97.406,74.78250000000001,89.10042857142857,94.49533333333332,NA,66.1674,58.65430000000001,75.252,80,93.33333,80,0,0.459,0,0,1,0,2005,2018,0,0,NA,NA,1168.622447,Low Income Countries
Cambodia,KHM,2012,2012,L,56.16272334054835,NA,67.77777778,4.96,0,7.084060968344141,16.50881619019795,NA,1,3,0.305,0.119,0.183,0.181,0.112,0.267,-0.1,0.265,-0.969,0.046,0.385,0.409,14780454,30,NA,67.9125,NA,NA,Lower middle income,East Asia & Pacific,1,NA,59.27162499999999,53.30914285714285,53.29525,45.77,56.7794,28.67025,68.77242857142858,18.292,NA,62.578,92.90671428571429,98.277,59.91316666666668,38.1314,56.86527272727273,49.6092,50,93.33333,60,0,0.306,0,0,0,0,NA,NA,0,0,NA,NA,1192.80263,Low Income Countries
South Korea,KOR,2012,2012,H,74.97755816095669,NA,NA,8.13,1,10.144831228216455,17.731522656370817,31.6,3,9,0.752,0.654,0.508,0.625,0.647,0.921,1.25,1.277,1.097,1.027,0.793,0.822,50199853,60,NA,63.20625,NA,NA,High income,East Asia & Pacific,1,99.024,81.116375,89.91069230769229,95.939,59.39625000000001,71.11940000000001,69.911,85.03642857142857,97.25414285714284,68.91300000000001,83.39533333333333,67.78099999999999,64.857,56.61916666666666,51.55619999999999,77.6911,55.09840000000001,NA,NA,NA,1,0.756,0,0,0,0,NA,NA,1,0,2008,2013,25459.1689,High Income Countries
Kuwait,KWT,2012,2012,H,57.7034226984127,NA,NA,3.78,0,10.861979600189454,15.024128158503624,NA,0,1,0.317,0.288,0.105,0.308,0.255,0.707,0.511,0.713,0.985,0.307,0.496,0.637,3348852,30,NA,52.55,NA,NA,High income,Middle East & North Africa,1,NA,65.50150000000001,83.72099999999999,91.69325,51.904,46.6118,67.945,69.25614285714286,47.02600000000001,NA,54.11166666666666,41.02871428571429,26.336,43.27380000000001,46.00733333333333,77.01733333333334,54.1178,NA,NA,NA,0,0.311,0,0,0,0,NA,NA,0,0,NA,NA,52155.22255,High Income Countries
Laos,LAO,2012,2012,LM,57.50749129464286,NA,70,2.32,0,7.354723798673208,15.67874180143725,36,0,0,0.09,0.078,0.103,0.039,0.098,0.135,-1.102,-0.483,-0.25,-1.319,0.047,0.025,6444527,40,NA,65.10625000000002,NA,NA,Lower middle income,East Asia & Pacific,1,51.89,59.505875,44.78064285714284,45.38575,53.17175,61.73,52.82825,73.86366666666667,20.01671428571428,68.71549999999999,63.60100000000001,91.84642857142858,96.73533333333334,NA,39.2064,41.6978,55.14475,50,90,70,0,0.09,0,0,0,0,NA,NA,0,0,NA,NA,1563.565077,Lower-Middle Income Countries
Lebanon,LBN,2012,2012,UM,63.71238491704374,NA,66.66666667,5.05,1,9.03681807461869,15.527075363529622,NA,1,4,0.488,0.293,0.259,0.376,0.299,0.397,0.641,0.613,0.099,0.942,0.678,0.774,5537620,30,NA,59.4625,NA,NA,Lower middle income,Middle East & North Africa,1,99.1085,52.50871428571429,75.20507692307692,82.3035,37.1875,59.8504,58.89866666666668,59.88100000000001,51.25966666666667,84.4435,56.42899999999999,76.50028571428571,82.50633333333333,61.28740000000001,50.0724,61.3178,34.35080000000001,50,80,70,0,0.486,0,0,0,0,NA,NA,0,0,NA,NA,8406.984056,Upper-Middle Income Countries
Liberia,LBR,2012,2012,L,47.79927453526866,NA,43.33333333,4.95,0,6.45891609678597,15.235157970361,NA,2,6,0.642,0.482,0.36,0.59,0.402,0.594,1.162,0.838,0.963,1.509,0.837,0.9,4135662,40,NA,48.58125,NA,NA,Low income,Sub-Saharan Africa,1,27.681,42.40571428571429,32.07007142857143,39.57125000000001,25.06175,51.6314,11.444,61.53114285714286,10.65971428571429,67.1365,39.546,96.626,99.275,82.08783333333334,49.0882,40.70609090909091,36.066,20,70,40,1,0.64,0,0,0,0,NA,NA,0,0,NA,NA,638.3687515,Low Income Countries
