"country_name","country_code","year","year_fct","income_level","sdg_overall","spi_comp","sci_overall","di_score","log_gdppc","population","gini","orig_country_text_id_ds1","regime_type_4","regime_type_10","elect_dem","lib_dem","part_dem","delib_dem","egal_dem","freefair","accountability","vt_account","hz_account","diag_account","academ_free","freexp_altinfo","orig_country_ds2","orig_iso3c_ds2","p1_use","p2_services","p3_products","p4_sources","p5_infra","income_spi","region_spi","weights_spi","orig_country_name_ds2","orig_country_name_ds3","orig_country_code_ds3","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","orig_country_name_ds4","orig_country_code_ds4","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","sci_method","sci_periodicity","sci_source","orig_country_name_ds5","orig_country_text_id_ds5","orig_country_id_ds5","regime_type_2","elect_dem_ert","regch_event","regch_genuine","dem_ep","dem_ep_pre_yr","dem_ep_start_yr","dem_ep_end_yr","aut_ep","aut_ep_pre_yr","aut_ep_start_yr","aut_ep_end_yr","orig_country_name_ds6","orig_country_code_ds6","gdp_pc","orig_country_code_ds7","income_level_lab","orig_country_name_ds7","orig_country_name_ds8","orig_country_code_ds8","orig_Entity_ds9","orig_Code_ds9","orig_country_name_ds9"
"India","IND",2021,2021,"LM",62.8592350140056,77.0879166666667,NA,6.91,7.71405873891661,1393409033,0.3277978,"IND",1,3,0.398,0.307,0.254,0.283,0.237,0.504,0.509,0.779,0.646,0.104,0.308,0.461,"India","IND",80,88.3333333333333,86.28125,75.825,55,"Lower middle income","South Asia",1,"India","India","IND",86.9015,49.20725,64.3551428571429,86.928,39.37225,59.5922,67.67475,73.9038571428571,53.3974285714286,40.5635,53.97675,83.208,93.9945,62.4761666666667,45.4582,53.1561,54.4414,NA,NA,NA,NA,NA,NA,NA,NA,NA,"India","IND",39,0,0.397,0,0,0,0,NA,NA,1,0,2000,2024,"India","IND",2239.613844,"IND","Lower-Middle Income Countries","India","India","IND","India","IND","India"
"India","IND",2022,2022,"LM",63.5695244397759,74.6008333333333,NA,7.04,7.76328229749208,1417173173,NA,"IND",1,3,0.385,0.29,0.253,0.282,0.218,0.504,0.471,0.767,0.542,0.066,0.286,0.44,"India","IND",80,87.7333333333333,79.1375,71.1333333333333,55,"Lower middle income","South Asia",1,"India","India","IND",89.308,49.187125,66.0969285714286,91.13575,40.46875,60.416,67.768,75.1178571428571,54.9865714285714,40.5635,55.3945,82.99,93.7495,62.4388333333333,45.7598,51.1418,54.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,"India","IND",39,0,0.388,0,0,0,0,NA,NA,1,0,2000,2024,"India","IND",2352.613925,"IND","Lower-Middle Income Countries","India","India","IND",NA,NA,NA
"India","IND",2023,2023,"LM",63.9855714985995,73.6283333333333,NA,7.18,7.81633317808428,NA,NA,"IND",1,3,0.377,0.275,0.234,0.271,0.206,0.51,0.429,0.77,0.522,-0.02,0.182,0.42,"India","IND",80,87.7333333333333,84.275,71.1333333333333,45,"Lower middle income","South Asia",1,"India","India","IND",92.337,49.187125,67.3361428571429,90.423,42.099,60.3928,67.768,75.2072857142857,57.6158571428571,40.5635,55.3945,82.5775714285714,93.7495,62.8333333333333,45.3098,50.8013,54.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,"India","IND",39,0,0.373,0,0,0,0,NA,NA,1,0,2000,2024,"India","IND",2480.792087,"IND","Lower-Middle Income Countries","India","India","IND",NA,NA,NA
"Ireland","IRL",2004,2004,"H",74.327611609469,NA,NA,NA,10.7738223487381,4070262,0.33609548,"IRL",3,9,0.89,0.816,0.639,0.729,0.777,0.937,1.684,1.408,1.492,1.75,0.915,0.978,"Ireland","IRL",40,NA,NA,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.75,67.862125,86.6164615384616,98.9766666666667,66.5605,87.0356,67.178,83.5618571428571,73.3187142857143,80.471,96.242,31.6083333333333,47.37,64.3676666666667,66.6632,89.4932727272727,56.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",47754.20232,"IRL","High Income Countries","Ireland",NA,NA,"Ireland","IRL","Ireland"
"Ireland","IRL",2005,2005,"H",74.5513959271121,NA,NA,NA,10.8382667468052,4159914,0.33753955,"IRL",3,9,0.89,0.816,0.639,0.729,0.777,0.937,1.681,1.408,1.481,1.748,0.915,0.978,"Ireland","IRL",40,NA,46.41875,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.95,66.941875,87.8609230769231,99.4503333333333,67.324,86.6306,66.97875,83.4077142857143,74.0475714285714,80.1895,96.0935,30.7983333333333,46.945,66.2126666666667,68.3876,89.1733636363636,56.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",50933.02161,"IRL","High Income Countries","Ireland",NA,NA,"Ireland","IRL","Ireland"
"Ireland","IRL",2006,2006,"H",74.8778338764177,NA,NA,9.01,10.9028164125906,4273591,0.327276,"IRL",3,9,0.89,0.816,0.639,0.729,0.777,0.937,1.681,1.41,1.496,1.748,0.915,0.978,"Ireland","IRL",40,NA,46.36875,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.9405,67.877625,88.7112307692308,99.2233333333333,67.576,85.0998,67.59625,82.464,76.0041428571429,83.301,96.069,28.913,47.6216666666667,66.9435,69.8772,88.9257272727273,56.7792,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",54329.16186,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2007,2007,"H",75.4382167239623,NA,NA,NA,11.0251067648759,4398942,0.31946594,"IRL",3,9,0.896,0.822,0.643,0.735,0.784,0.948,1.733,1.511,1.488,1.754,0.915,0.978,"Ireland","IRL",40,NA,45.925,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.8645,69.142875,89.324,99.1856666666667,68.388,84.9096,68.06675,81.4705714285714,77.065,86.6155,95.89,29.6331666666667,48.1766666666667,66.0393333333333,72.547,88.6744545454546,57.4566,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.896,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",61396.41746,"IRL","High Income Countries","Ireland",NA,NA,"Ireland","IRL","Ireland"
"Ireland","IRL",2008,2008,"H",75.9927768133827,NA,NA,9.01,11.0244010855319,4489544,0.3090567,"IRL",3,9,0.9,0.827,0.646,0.739,0.789,0.955,1.746,1.514,1.497,1.753,0.915,0.978,"Ireland","IRL",40,NA,45.50625,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.8415,69.09525,90.8523846153846,98.9613333333333,68.8415,83.9532,68.82275,80.6438571428571,78.2821428571429,90.2115,95.8965,31.2593333333333,48.7883333333333,64.8101666666667,72.7448,89.0254545454545,59.8472,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.901,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",61353.10656,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2009,2009,"H",76.3894674570528,NA,NA,NA,10.8615551685423,4535375,0.32680362,"IRL",3,9,0.9,0.827,0.647,0.732,0.787,0.955,1.734,1.516,1.503,1.755,0.915,0.978,"Ireland","IRL",40,NA,46.20625,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.5545,68.8045,90.4206153846154,99.3563333333333,69.6525,86.0754,69.66075,78.1907142857143,79.4411428571429,84.551,95.934,33.1938333333333,53.3973333333333,65.0888333333333,73.9854,89.3760909090909,61.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.901,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",52133.09092,"IRL","High Income Countries","Ireland",NA,NA,"Ireland","IRL","Ireland"
"Ireland","IRL",2010,2010,"H",76.9025456474898,NA,NA,8.79,10.7930112766893,4560155,0.32295024,"IRL",3,9,0.9,0.827,0.647,0.748,0.787,0.955,1.76,1.51,1.497,1.781,0.915,0.978,"Ireland","IRL",60,NA,45.49375,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.5845,68.9525,91.9272307692307,99.2306666666667,70.4135,86.3698,69.7965,77.7251428571429,79.7822857142857,87.927,95.81675,35.1881666666667,55.2513333333333,62.8385,75.3854,89.336,61.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.901,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",48679.40268,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2011,2011,"H",77.4006872793873,NA,NA,8.56,10.8722337481074,4580084,0.32872406,"IRL",3,9,0.899,0.825,0.645,0.765,0.786,0.95,1.761,1.507,1.493,1.802,0.915,0.978,"Ireland","IRL",60,NA,45.73125,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.5005,68.72425,91.8703846153846,99.2846666666667,70.599,84.9262,70.98225,76.7524285714286,81.8892857142857,85.5195,95.854,36.373,61.0863333333333,65.9976666666667,75.6932,89.4478181818182,61.3112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",52692.78131,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2012,2012,"H",77.5692885712327,NA,NA,8.56,10.8079433014655,4599533,0.33220077,"IRL",3,9,0.899,0.826,0.646,0.765,0.779,0.949,1.763,1.515,1.494,1.802,0.918,0.978,"Ireland","IRL",60,NA,47.875,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.702,68.56525,92.1260769230769,98.287,71.28425,85.6074,70.875,77.5534285714286,79.8785714285714,84.1595,96.13975,37.4495,62.4036666666667,67.9041666666667,75.6932,89.7645454545455,61.2846,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.898,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",49411.73875,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2013,2013,"H",77.9378861060508,NA,NA,8.68,10.8708365862192,4623816,0.3348598,"IRL",3,9,0.899,0.83,0.646,0.777,0.781,0.949,1.756,1.508,1.56,1.784,0.918,0.976,"Ireland","IRL",60,NA,46.575,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.598,68.73575,91.9771538461538,98.6096666666667,71.46375,86.9028,71.02225,78.255,81.0172857142857,83.112,95.83625,38.2056666666667,63.7786666666667,70.2283333333333,75.6932,89.6770909090909,60.8312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.896,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",52619.21237,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2014,2014,"H",78.305491342481,NA,NA,8.72,10.9556764081908,4657740,0.31874627,"IRL",3,9,0.899,0.83,0.646,0.781,0.785,0.949,1.76,1.512,1.541,1.778,0.918,0.976,"Ireland","IRL",60,NA,47.00625,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.8345,67.764375,92.7863076923077,98.1586666666667,71.63575,84.5264,71.6825,78.8912857142857,86.1318571428571,87.8655,96.02875,37.0325,62.5863333333333,70.0525,75.6932,90.3717272727273,60.1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.896,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",57278.25909,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2015,2015,"H",77.9733588166735,NA,NA,8.85,11.0714987731042,4701957,0.31820488,"IRL",3,9,0.899,0.83,0.646,0.796,0.785,0.949,1.768,1.509,1.544,1.796,0.894,0.976,"Ireland","IRL",70,NA,59.78125,NA,NA,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.761,66.9705,93.4076923076923,97.6423333333333,71.861,85.293,72.23525,79.2694285714286,87.3295714285714,87.6935,96.1905,35.8661666666667,58.6966666666667,69.466,75.6932,90.0200909090909,58.1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.896,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",64311.82347,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2016,2016,"H",77.1534644003056,83.9304166666667,NA,9.15,11.0712007508326,4755335,0.32807183,"IRL",3,9,0.892,0.823,0.641,0.792,0.779,0.936,1.742,1.451,1.551,1.801,0.894,0.976,"Ireland","IRL",100,89.2666666666667,67.96875,67.4166666666667,95,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.8965,67.8095,93.71,98.392,72.217,84.1648,71.9845,78.3827142857143,87.6655714285714,84.7225,96.135,32.8785,52.3033333333333,67.6886666666667,75.7944,89.5259090909091,58.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.89,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",64292.65997,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2017,2017,"H",78.0739954912734,85.6495833333333,NA,9.15,11.1913325562479,4807388,0.31358823,"IRL",3,9,0.892,0.826,0.64,0.799,0.781,0.934,1.764,1.451,1.654,1.837,0.894,0.976,"Ireland","IRL",100,91.2,75.55625,66.4916666666667,95,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.848,68.087875,94.1550769230769,99.39,75.483,83.757,72.977,79.267,88.0525714285714,88.882,96.3275,32.6915,54.7776666666667,70.0603333333333,75.8886,89.096,58.5168,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.889,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",72499.32687,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2018,2018,"H",77.6308445270416,86.2975,NA,9.15,11.3052653435458,4867316,0.30602926,"IRL",3,9,0.893,0.828,0.642,0.803,0.784,0.937,1.766,1.446,1.635,1.86,0.894,0.976,"Ireland","IRL",100,94.7333333333333,75.4125,66.3416666666667,95,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.956,67.4145,94.2212307692308,98.9276666666667,75.71175,79.8836,73.35175,79.324,85.0291428571429,90.3215,96.11725,32.0191666666667,56.4703333333333,71.2556666666667,76.6176,88.719,54.3842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.893,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",81248.31354,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2019,2019,"H",77.1223153532742,85.3775,NA,9.24,11.3206561851185,4934340,0.308315,"IRL",3,9,0.892,0.825,0.634,0.802,0.779,0.939,1.753,1.446,1.641,1.805,0.894,0.972,"Ireland","IRL",90,94.7333333333333,74.1125,68.0416666666667,100,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.824,69.1625,94.8207692307693,98.83,75.756,77.463,74.2805,79.7682857142857,85.253,89.727,95.8695,28.1698333333333,53.8683333333333,72.4211666666667,72.1888,88.7752727272727,54.9014,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.892,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",82508.46599,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2020,2020,"H",77.9046025234569,86.7045833333333,NA,9.05,11.3801608057591,4985674,0.292282,"IRL",3,9,0.893,0.826,0.643,0.794,0.785,0.935,1.743,1.433,1.647,1.811,0.894,0.976,"Ireland","IRL",90,96.8,74.93125,71.7916666666667,100,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.9175,68.390625,94.6555384615385,99.4363333333333,75.078,81.4318,75.3645,79.3915714285714,86.0141428571428,94.168,96.08625,30.4133333333333,54.7633333333333,72.3183333333333,72.1926,89.0481818181818,55.7082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.893,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",87567.1149,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2021,2021,"H",78.1438907347555,90.815,NA,9,11.5670455664213,5028230,0.30119276,"IRL",3,9,0.899,0.834,0.636,0.81,0.794,0.948,1.809,1.538,1.634,1.804,0.894,0.976,"Ireland","IRL",90,96.8,87.15,80.125,100,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.926,67.31,94.0704615384615,98.162,76.61125,82.4182,74.94925,79.7415714285714,85.9791428571429,92.293,96.0245,33.8945,57.9266666666667,72.4,72.1926,88.881,55.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.901,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",105561.1375,"IRL","High Income Countries","Ireland","Ireland","IRL","Ireland","IRL","Ireland"
"Ireland","IRL",2022,2022,"H",78.6568899874635,87.76125,NA,9.13,11.5730300070981,5086988,NA,"IRL",3,9,0.892,0.827,0.628,0.805,0.788,0.948,1.796,1.535,1.645,1.793,0.894,0.973,"Ireland","IRL",90,96.3,75.45625,77.05,100,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.9295,67.17075,94.1629230769231,98.162,77.05525,82.3172,75.16125,81.4307142857143,86.145,92.293,96.0245,34.2051666666667,57.6116666666667,72.4305,70.2836,89.7699090909091,63.0142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.89,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",106194.7559,"IRL","High Income Countries","Ireland","Ireland","IRL",NA,NA,NA
"Ireland","IRL",2023,2023,"H",78.7209859277977,89.41625,NA,9.19,11.5510667534466,NA,NA,"IRL",3,9,0.896,0.831,0.63,0.81,0.794,0.953,1.811,1.546,1.651,1.81,0.894,0.975,"Ireland","IRL",90,96.3,83.73125,77.05,100,"High income","Europe & Central Asia",1,"Ireland","Ireland","IRL",99.9315,67.17075,94.0681538461538,98.162,77.3495,82.054,75.16125,81.2231428571428,87.4891428571429,92.293,96.0245,34.0203333333333,57.6116666666667,72.4421666666667,70.2836,89.3134545454545,63.6586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland","IRL",81,1,0.895,0,0,0,0,NA,NA,0,0,NA,NA,"Ireland","IRL",103887.8004,"IRL","High Income Countries","Ireland","Ireland","IRL",NA,NA,NA
"Iran, Islamic Rep.","IRN",2004,2004,"LM",62.7402593837535,NA,64.44444444,NA,7.8907407051559,68951279,NA,"IRN",1,3,0.206,0.138,0.057,0.247,0.19,0.281,-0.14,0.005,0.13,-0.026,0.18,0.346,"Iran, Islamic Rep.","IRN",20,NA,NA,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",91.191,66.59925,68.2011428571429,69.6915,38.2995,55.9854,62.08475,68.2908571428571,27.0864285714286,35.6055,68.5536666666667,83.2077142857143,79.494,72.926,69.2654,61.3909,48.7114,"Iran, Islamic Rep.","IRN","64.44444444","60","83.33333","50",60,83.33333,50,"Iran, Islamic Rep.","IRN",79,0,0.208,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",2672.422665,"IRN","Lower-Middle Income Countries","Iran, Islamic Rep.",NA,NA,NA,NA,NA
"Iran, Islamic Rep.","IRN",2005,2005,"LM",63.2968230392157,NA,72.22222222,NA,8.04944328271341,69762345,0.43558642,"IRN",1,3,0.177,0.126,0.05,0.192,0.181,0.242,-0.339,0.023,0.109,-0.547,0.153,0.236,"Iran, Islamic Rep.","IRN",30,NA,63.0125,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",92.657,66.225125,69.2905,69.91675,39.31575,56.525,62.3825,67.4844285714286,28.024,35.6055,69.027,83.7285714285714,79.375,73.3311666666667,69.1154,61.3909,52.6514,"Iran, Islamic Rep.","IRN","72.22222222","60","86.66667","70",60,86.66667,70,"Iran, Islamic Rep.","IRN",79,0,0.178,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",3132.050819,"IRN","Lower-Middle Income Countries","Iran, Islamic Rep.",NA,NA,"Iran","IRN","Iran, Islamic Rep."
"Iran, Islamic Rep.","IRN",2006,2006,"LM",62.8086334033613,NA,73.33333333,2.93,8.19392981633121,70554756,0.44752038,"IRN",1,3,0.173,0.12,0.044,0.176,0.178,0.239,-0.373,0.017,0.068,-0.616,0.146,0.221,"Iran, Islamic Rep.","IRN",40,NA,65.03125,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",92.3905,65.434875,70.284,68.60275,40.5805,56.5282,62.5435,67.5847142857143,28.421,28.415,68.798,83.0434285714286,78.111,74.017,69.0154,61.3909,52.586,"Iran, Islamic Rep.","IRN","73.33333333","60","90","70",60,90,70,"Iran, Islamic Rep.","IRN",79,0,0.174,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",3618.916014,"IRN","Lower-Middle Income Countries","Iran, Islamic Rep.","Iran, Islamic Rep.","IRN","Iran","IRN","Iran, Islamic Rep."
"Iran, Islamic Rep.","IRN",2007,2007,"LM",63.0640614845938,NA,80,NA,8.45275955288496,71336476,NA,"IRN",1,3,0.173,0.12,0.044,0.176,0.178,0.239,-0.372,0.021,0.068,-0.619,0.146,0.221,"Iran, Islamic Rep.","IRN",40,NA,64.475,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",93.8065,65.956,70.9035714285714,69.24675,40.5635,55.2868,63.185,67.9422857142857,29.0604285714286,28.415,68.4866666666667,82.9131428571429,78.077,76.2455,68.8654,61.3909,51.7446,"Iran, Islamic Rep.","IRN","80","70","90","80",70,90,80,"Iran, Islamic Rep.","IRN",79,0,0.174,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",4687.991663,"IRN","Lower-Middle Income Countries","Iran, Islamic Rep.",NA,NA,NA,NA,NA
"Iran, Islamic Rep.","IRN",2008,2008,"LM",62.7741642857143,NA,80,2.83,8.58996240484656,72120608,NA,"IRN",1,3,0.168,0.118,0.042,0.175,0.176,0.206,-0.437,-0.109,0.073,-0.619,0.146,0.221,"Iran, Islamic Rep.","IRN",40,NA,64.30625,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",92.677,62.4625,70.9518571428572,72.01,40.14125,55.3328,63.4055,67.9438571428571,30.5187142857143,28.415,67.266,82.6157142857143,77.5755,76.424,68.6654,61.3909,49.3648,"Iran, Islamic Rep.","IRN","80","70","90","80",70,90,80,"Iran, Islamic Rep.","IRN",79,0,0.168,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",5377.411507,"IRN","Lower-Middle Income Countries","Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",NA,NA,NA
"Iran, Islamic Rep.","IRN",2009,2009,"UM",63.5724112044818,NA,81.11111111,NA,8.59702470251242,72924833,0.42050025,"IRN",1,3,0.157,0.115,0.044,0.173,0.173,0.158,-0.497,-0.181,0.085,-0.67,0.129,0.216,"Iran, Islamic Rep.","IRN",40,NA,64.2125,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",92.44,63.918,71.6614285714286,73.93775,40.28925,53.6856,63.752,67.11,30.0171428571429,42.7805,67.4503333333333,81.8522857142857,76.581,76.244,68.5654,61.3909,49.0554,"Iran, Islamic Rep.","IRN","81.11111111","70","93.33333","80",70,93.33333,80,"Iran, Islamic Rep.","IRN",79,0,0.159,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",5415.522806,"IRN","Upper-Middle Income Countries","Iran, Islamic Rep.",NA,NA,"Iran","IRN","Iran, Islamic Rep."
"Iran, Islamic Rep.","IRN",2010,2010,"UM",63.8775911764706,NA,71.11111111,1.94,8.74690622626138,73762519,NA,"IRN",1,3,0.145,0.109,0.036,0.17,0.162,0.128,-0.554,-0.175,0.134,-0.841,0.125,0.161,"Iran, Islamic Rep.","IRN",60,NA,63.40625,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",94.165,65.041,72.5286428571429,73.62475,40.562,55.0936,63.9115,66.1412857142857,30.5725714285714,42.7805,67.4273333333333,82.649,76.437,76.5671666666667,68.4154,61.3909,48.6114,"Iran, Islamic Rep.","IRN","71.11111111","50","93.33333","70",50,93.33333,70,"Iran, Islamic Rep.","IRN",79,0,0.145,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",6291.194437,"IRN","Upper-Middle Income Countries","Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",NA,NA,NA
"Iran, Islamic Rep.","IRN",2011,2011,"UM",65.4326245098039,NA,68.88888889,1.98,8.99040260588711,74634959,0.34661996,"IRN",1,3,0.145,0.11,0.036,0.171,0.162,0.128,-0.534,-0.167,0.125,-0.812,0.125,0.161,"Iran, Islamic Rep.","IRN",60,NA,64.85,NA,NA,"Upper middle income","Middle East & North Africa",1,"Iran, Islamic Rep.","Iran, Islamic Rep.","IRN",95.562,64.09425,73.6855,74.59025,40.2275,55.175,63.99975,66.7605714285714,32.5135714285714,63.874,67.735,82.4198571428572,76.294,77.4176666666667,68.3154,61.3909,48.2994,"Iran, Islamic Rep.","IRN","68.88888889","40","86.66667","80",40,86.66667,80,"Iran, Islamic Rep.","IRN",79,0,0.146,0,0,0,0,NA,NA,0,0,NA,NA,"Iran, Islamic Rep.","IRN",8025.687434,"IRN","Upper-Middle Income Countries","Iran, Islamic Rep.","Iran, Islamic Rep.","IRN","Iran","IRN","Iran, Islamic Rep."
